id,word,word_nikud,category,transliteration,translation_en,audio_file,difficulty,tags,images
1186,קחו,קְחוּ,פעלים - ציווי רבים,Kchu,"Take (pl, imperative)",verb_kchu.wav,3,פעלים_-_ציווי_רבים,
1187,הקשיבו,הַקְשִׁיבוּ,פעלים - ציווי רבים,Hakshivu,"Listen (pl, imperative)",verb_hakshivu.wav,3,פעלים_-_ציווי_רבים,
1188,דברו,דַּבְּרוּ,פעלים - ציווי רבים,Dabru,"Speak (pl, imperative)",verb_dabru.wav,3,פעלים_-_ציווי_רבים,
1189,כתבו,כִּתְבוּ,פעלים - ציווי רבים,Kitvu,"Write (pl, imperative)",verb_kitvu.wav,3,פעלים_-_ציווי_רבים,
1190,קראו,קִרְאוּ,פעלים - ציווי רבים,Kir'u,"Read (pl, imperative)",verb_kiru.wav,3,פעלים_-_ציווי_רבים,
1191,אכלו,אִכְלוּ,פעלים - ציווי רבים,Ichlu,"Eat (pl, imperative)",verb_ichlu.wav,3,פעלים_-_ציווי_רבים,
1192,שתו,שְׁתוּ,פעלים - ציווי רבים,Shtu,"Drink (pl, imperative)",verb_shtu.wav,3,פעלים_-_ציווי_רבים,
1193,עבדו,עִבְדוּ,פעלים - ציווי רבים,Ivdu,"Work (pl, imperative)",verb_ivdu.wav,3,פעלים_-_ציווי_רבים,
1194,למדו,לִמְדוּ,פעלים - ציווי רבים,Limdu,"Learn (pl, imperative)",verb_limdu.wav,3,פעלים_-_ציווי_רבים,
1195,שחקו,שַׂחֲקוּ,פעלים - ציווי רבים,Sachaku,"Play (pl, imperative)",verb_sachaku.wav,3,פעלים_-_ציווי_רבים,
1196,איך קוראים לך,אֵיךְ קוֹרְאִים לְךָ,ביטויים,Eich Kor'im Lecha?,What's your name? (to m),phrase_eich_korim_lecha.wav,4,ביטויים,
1197,איך קוראים לך,אֵיךְ קוֹרְאִים לָךְ,ביטויים,Eich Kor'im Lach?,What's your name? (to f),phrase_eich_korim_lach.wav,4,ביטויים,
1198,שמי...,שְׁמִי...,ביטויים,Shmi...,My name is...,phrase_shmi.wav,4,ביטויים,
1199,נעים מאוד,נָעִים מְאוֹד,ביטויים,Na'im Me'od,Nice to meet you,phrase_naim_meod.wav,4,ביטויים,
1200,מאין אתה,מֵאַיִן אַתָּה,ביטויים,Me'ayin Ata?,Where are you from? (to m),phrase_meayin_ata.wav,4,ביטויים,
1201,מאין את,מֵאַיִן אַתְּ,ביטויים,Me'ayin At?,Where are you from? (to f),phrase_meayin_at.wav,4,ביטויים,
1202,אני מ...,אֲנִי מִ...,ביטויים,Ani Mi...,I am from...,phrase_ani_mi.wav,4,ביטויים,
1203,בן כמה אתה,בֶּן כַּמָּה אַתָּה,ביטויים,Ben Kama Ata?,How old are you? (to m),phrase_ben_kama_ata.wav,4,ביטויים,
1204,בת כמה את,בַּת כַּמָּה אַתְּ,ביטויים,Bat Kama At?,How old are you? (to f),phrase_bat_kama_at.wav,4,ביטויים,
1205,אני בן/בת...,אֲנִי בֶּן/בַּת...,ביטויים,Ani Ben/Bat...,I am ... years old,phrase_ani_ben_bat.wav,4,ביטויים,
1206,מה השעה,מָה הַשָּׁעָה,ביטויים,Ma HaSha'a?,What time is it?,phrase_ma_hashaa.wav,4,ביטויים,
1207,איפה השרותים,אֵיפֹה הַשֵּׁרוּתִים,ביטויים,Eifo HaSherutim?,Where is the restroom?,phrase_eifo_hasherutim.wav,4,ביטויים,
1208,אני מצטער,אֲנִי מִצְטַעֵר,ביטויים,Ani Mitsta'er,I'm sorry (m),phrase_ani_mitstaer.wav,4,ביטויים,
1209,אני מצטערת,אֲנִי מִצְטַעֶרֶת,ביטויים,Ani Mitsta'eret,I'm sorry (f),phrase_ani_mitstaeret.wav,4,ביטויים,
1210,אתה מדבר אנגלית,אַתָּה מְדַבֵּר אַנְגְּלִית,ביטויים,Ata Medaber Anglit?,Do you speak English? (to m),phrase_ata_medaber_anglit.wav,4,ביטויים,
1211,את מדברת אנגלית,אַתְּ מְדַבֶּרֶת אַנְגְּלִית,ביטויים,At Medaberet Anglit?,Do you speak English? (to f),phrase_at_medaberet_anglit.wav,4,ביטויים,
1212,אני לא מדבר עברית,אֲנִי לֹא מְדַבֵּר עִבְרִית,ביטויים,Ani Lo Medaber Ivrit,I don't speak Hebrew (m),phrase_ani_lo_medaber_ivrit.wav,4,ביטויים,
1213,אני לא מדברת עברית,אֲנִי לֹא מְדַבֶּרֶת עִבְרִית,ביטויים,Ani Lo Medaberet Ivrit,I don't speak Hebrew (f),phrase_ani_lo_medaberet_ivrit.wav,4,ביטויים,
1214,חדר כשר,חֶדֶר כֹּשֶׁר,צירופי מילים,Cheder Kosher,Gym,combo_cheder_kosher.wav,4,צירופי_מילים,
1215,ברכת שחיה,בְּרֵכַת שְׂחִיָּה,צירופי מילים,Brechat Schiya,Swimming pool,combo_brechat_schiya.wav,4,צירופי_מילים,
1216,קפת גמל,קֻפַּת גֶּמֶל,צירופי מילים,Kupat Gemel,Provident fund,combo_kupat_gemel.wav,4,צירופי_מילים,
1217,דאר אלקטרוני,דֹּאַר אֵלֶקְטְרוֹנִי,צירופי מילים,Do'ar Elektroni,Email,combo_doar_elektroni.wav,4,צירופי_מילים,
1218,דף הבית,דַּף הַבַּיִת,צירופי מילים,Daf Habayit,Homepage,combo_daf_habayit.wav,4,צירופי_מילים,
1219,ספר טלפונים,סֵפֶר טֵלֵפוֹנִים,צירופי מילים,Sefer Telefonim,Phone book,combo_sefer_telefonim.wav,4,צירופי_מילים,
1220,כרטיס אדי,כַּרְטִיס אָדִי,צירופי מילים,Kartis Adi,Public transport card,combo_kartis_adi.wav,4,צירופי_מילים,
1221,חדר ישיבות,חֲדַר יְשִׁיבוֹת,צירופי מילים,Chadar Yeshivot,Meeting room,combo_chadar_yeshivot.wav,4,צירופי_מילים,
1222,תחזית מזג אויר,תַּחֲזִית מֶזֶג אֲוִיר,צירופי מילים,Tachazit Mezeg Avir,Weather forecast,combo_tachazit_mezeg_avir.wav,4,צירופי_מילים,
1223,צמת,צֹמֶת,צירופי מילים,Tzomet,Intersection/Junction,combo_tzomet.wav,4,צירופי_מילים,
1224,כביש מהיר,כְּבִישׁ מָהִיר,צירופי מילים,Kvish Mahir,Highway,combo_kvish_mahir.wav,4,צירופי_מילים,
1225,רמזור,רַמְזוֹר,צירופי מילים,Ramzor,Traffic light,combo_ramzor.wav,4,צירופי_מילים,
1226,מעבר חציה,מַעֲבַר חֲצִיָּה,צירופי מילים,Ma'avar Chatziya,Crosswalk,combo_maavar_chatziya.wav,4,צירופי_מילים,
1227,מדרכה,מִדְרָכָה,צירופי מילים,Midracha,Sidewalk,combo_midracha.wav,4,צירופי_מילים,
1228,התחיל,הִתְחִיל,פעלים - עבר,Hitchil,Started (m),verb_hitchil.wav,4,פעלים_-_עבר,
1229,התחילה,הִתְחִילָה,פעלים - עבר,Hitchila,Started (f),verb_hitchila.wav,4,פעלים_-_עבר,
1230,התחילו,הִתְחִילוּ,פעלים - עבר,Hitchilu,Started (pl),verb_hitchilu.wav,4,פעלים_-_עבר,
1231,גמר,גָּמַר,פעלים - עבר,Gamar,Finished (m),verb_gamar.wav,4,פעלים_-_עבר,
1232,גמרה,גָּמְרָה,פעלים - עבר,Gamra,Finished (f),verb_gamra.wav,4,פעלים_-_עבר,
1233,גמרו,גָּמְרוּ,פעלים - עבר,Gamru,Finished (pl),verb_gamru.wav,4,פעלים_-_עבר,
1234,קבל,קִבֵּל,פעלים - עבר,Kibel,Received (m),verb_kibel.wav,4,פעלים_-_עבר,
1235,קבלה,קִבְּלָה,פעלים - עבר,Kibla,Received (f),verb_kibla.wav,4,פעלים_-_עבר,
1236,קבלו,קִבְּלוּ,פעלים - עבר,Kiblu,Received (pl),verb_kiblu.wav,4,פעלים_-_עבר,
1237,שלח,שָׁלַח,פעלים - עבר,Shalach,Sent (m),verb_shalach.wav,4,פעלים_-_עבר,
1238,שלחה,שָׁלְחָה,פעלים - עבר,Shalcha,Sent (f),verb_shalcha.wav,4,פעלים_-_עבר,
1239,שלחו,שָׁלְחוּ,פעלים - עבר,Shalchu,Sent (pl),verb_shalchu.wav,4,פעלים_-_עבר,
1240,חכה,חִכָּה,פעלים - עבר,Chika,Waited (m),verb_chika.wav,4,פעלים_-_עבר,
1241,חכתה,חִכְּתָה,פעלים - עבר,Chikta,Waited (f),verb_chikta.wav,4,פעלים_-_עבר,
1242,חכו,חִכּוּ,פעלים - עבר,Chiku,Waited (pl),verb_chiku.wav,4,פעלים_-_עבר,
1243,חפש,חִפֵּשׂ,פעלים - עבר,Chipes,Searched (m),verb_chipes.wav,4,פעלים_-_עבר,
1244,חפשה,חִפְּשָׂה,פעלים - עבר,Chipsa,Searched (f),verb_chipsa.wav,4,פעלים_-_עבר,
1245,חפשו,חִפְּשׂוּ,פעלים - עבר,Chipsu,Searched (pl),verb_chipsu.wav,4,פעלים_-_עבר,
1246,מצא,מָצָא,פעלים - עבר,Matza,Found (m),verb_matza.wav,4,פעלים_-_עבר,
1247,מצאה,מָצְאָה,פעלים - עבר,Matz'a,Found (f),verb_matzaa.wav,4,פעלים_-_עבר,
1248,מצאו,מָצְאוּ,פעלים - עבר,Matz'u,Found (pl),verb_matzu.wav,4,פעלים_-_עבר,
1249,הצליח,הִצְלִיחַ,פעלים - עבר,Hitzli'ach,Succeeded (m),verb_hitzliach.wav,4,פעלים_-_עבר,
1250,הצליחה,הִצְלִיחָה,פעלים - עבר,Hitzlicha,Succeeded (f),verb_hitzlicha.wav,4,פעלים_-_עבר,
1251,הצליחו,הִצְלִיחוּ,פעלים - עבר,Hitzlichu,Succeeded (pl),verb_hitzlichu.wav,4,פעלים_-_עבר,
1252,נכשל,נִכְשַׁל,פעלים - עבר,Nichshal,Failed (m),verb_nichshal.wav,4,פעלים_-_עבר,
1253,נכשלה,נִכְשְׁלָה,פעלים - עבר,Nichshela,Failed (f),verb_nichshela.wav,4,פעלים_-_עבר,
1254,נכשלו,נִכְשְׁלוּ,פעלים - עבר,Nichshelu,Failed (pl),verb_nichshelu.wav,4,פעלים_-_עבר,
1255,בדק,בָּדַק,פעלים - עבר,Badak,Checked (m),verb_badak.wav,4,פעלים_-_עבר,
1256,בדקה,בָּדְקָה,פעלים - עבר,Badka,Checked (f),verb_badka.wav,4,פעלים_-_עבר,
1257,בדקו,בָּדְקוּ,פעלים - עבר,Badku,Checked (pl),verb_badku.wav,4,פעלים_-_עבר,
1258,נגע,נָגַע,פעלים - עבר,Naga,Touched (m),verb_naga.wav,4,פעלים_-_עבר,
1259,נגעה,נָגְעָה,פעלים - עבר,Nag'a,Touched (f),verb_nagaa.wav,4,פעלים_-_עבר,
1260,נגעו,נָגְעוּ,פעלים - עבר,Nag'u,Touched (pl),verb_nagu.wav,4,פעלים_-_עבר,
1261,יעזרו,יַעַזְרוּ,פעלים - עתיד,Ya'azru,Will help (pl),verb_yaazru.wav,4,פעלים_-_עתיד,
1262,יבחרו,יִבְחֲרוּ,פעלים - עתיד,Yivcharu,Will choose (pl),verb_yivcharu.wav,4,פעלים_-_עתיד,
1263,ישלמו,יְשַׁלְּמוּ,פעלים - עתיד,Yeshalmu,Will pay (pl),verb_yeshalmu.wav,4,פעלים_-_עתיד,
1264,יסעו,יִסְּעוּ,פעלים - עתיד,Yis'u,Will travel/drive (pl),verb_yisu.wav,4,פעלים_-_עתיד,
1265,יטוסו,יָטוּסוּ,פעלים - עתיד,Yatusu,Will fly (pl),verb_yatusu.wav,4,פעלים_-_עתיד,
1266,חשובה,חָשׁוּבָה,שמות תואר,Chashuva,Important (f),adj_chashuva.wav,2,שמות_תואר,
1267,חשובים,חֲשׁוּבִים,שמות תואר,Chashuvim,"Important (m, pl)",adj_chashuvim.wav,2,שמות_תואר,
1268,חשובות,חֲשׁוּבוֹת,שמות תואר,Chashuvot,"Important (f, pl)",adj_chashuvot.wav,2,שמות_תואר,
1269,מענינת,מְעַנְיֶנֶת,שמות תואר,Me'anyenet,Interesting (f),adj_meanyenet.wav,2,שמות_תואר,
1270,מענינים,מְעַנְיְנִים,שמות תואר,Me'anyenim,"Interesting (m, pl)",adj_meanyenim.wav,2,שמות_תואר,
1271,מענינות,מְעַנְיְנוֹת,שמות תואר,Me'anyenot,"Interesting (f, pl)",adj_meanyenot.wav,2,שמות_תואר,
1272,משעמם,מְשַׁעֲמֵם,שמות תואר,Mesha'amem,Boring (m),adj_meshaamem.wav,2,שמות_תואר,
1273,משעממת,מְשַׁעֲמֶמֶת,שמות תואר,Mesha'amemet,Boring (f),adj_meshaamemet.wav,2,שמות_תואר,
1274,משעממים,מְשַׁעֲמְמִים,שמות תואר,Mesha'amemim,"Boring (m, pl)",adj_meshaamemim.wav,2,שמות_תואר,
1275,משעממות,מְשַׁעֲמְמוֹת,שמות תואר,Mesha'amemot,"Boring (f, pl)",adj_meshaamemot.wav,2,שמות_תואר,
1276,אחר,אַחֵר,שמות תואר,Acher,Other/Different (m),adj_acher.wav,2,שמות_תואר,
1277,אחרת,אַחֶרֶת,שמות תואר,Acheret,Other/Different (f),adj_acheret.wav,2,שמות_תואר,
1278,אחרים,אֲחֵרִים,שמות תואר,Acherim,"Other/Different (m, pl)",adj_acherim.wav,2,שמות_תואר,
1279,אחרות,אֲחֵרוֹת,שמות תואר,Acherot,"Other/Different (f, pl)",adj_acherot.wav,2,שמות_תואר,
1280,דומה,דּוֹמֶה,שמות תואר,Domeh,Similar (m),adj_domeh.wav,2,שמות_תואר,
1281,דומה,דּוֹמָה,שמות תואר,Doma,Similar (f),adj_doma.wav,2,שמות_תואר,
1282,דומים,דּוֹמִים,שמות תואר,Domim,"Similar (m, pl)",adj_domim.wav,2,שמות_תואר,
1283,דומות,דּוֹמוֹת,שמות תואר,Domot,"Similar (f, pl)",adj_domot.wav,2,שמות_תואר,
1284,נכון,נָכוֹן,שמות תואר,Nachon,Correct (m),adj_nachon.wav,2,שמות_תואר,
1285,נכונה,נְכוֹנָה,שמות תואר,Nechona,Correct (f),adj_nechona.wav,2,שמות_תואר,
1286,נכונים,נְכוֹנִים,שמות תואר,Nechonim,"Correct (m, pl)",adj_nechonim.wav,2,שמות_תואר,
1287,נכונות,נְכוֹנוֹת,שמות תואר,Nechonot,"Correct (f, pl)",adj_nechonot.wav,2,שמות_תואר,
1288,שגוי,שָׁגוּי,שמות תואר,Shagui,Wrong (m),adj_shagui.wav,2,שמות_תואר,
1289,שגויה,שְׁגוּיָה,שמות תואר,Shguya,Wrong (f),adj_shguya.wav,2,שמות_תואר,
1290,שגויים,שְׁגוּיִים,שמות תואר,Shguyim,"Wrong (m, pl)",adj_shguyim.wav,2,שמות_תואר,
1291,שגויות,שְׁגוּיוֹת,שמות תואר,Shguyot,"Wrong (f, pl)",adj_shguyot.wav,2,שמות_תואר,
1292,בטוח,בָּטוּחַ,שמות תואר,Batu'ach,Sure/Safe (m),adj_batuach.wav,2,שמות_תואר,
1293,בטוחה,בְּטוּחָה,שמות תואר,Betucha,Sure/Safe (f),adj_betucha.wav,2,שמות_תואר,
1294,בטוחים,בְּטוּחִים,שמות תואר,Betuchim,"Sure/Safe (m, pl)",adj_betuchim.wav,2,שמות_תואר,
1295,בטוחות,בְּטוּחוֹת,שמות תואר,Betuchot,"Sure/Safe (f, pl)",adj_betuchot.wav,2,שמות_תואר,
1296,מוכן,מוּכָן,שמות תואר,Muchan,Ready (m),adj_muchan.wav,2,שמות_תואר,
1297,מוכנה,מוּכָנָה,שמות תואר,Muchana,Ready (f),adj_muchana.wav,2,שמות_תואר,
1298,מוכנים,מוּכָנִים,שמות תואר,Muchanim,"Ready (m, pl)",adj_muchanim.wav,2,שמות_תואר,
1299,מוכנות,מוּכָנוֹת,שמות תואר,Muchanot,"Ready (f, pl)",adj_muchanot.wav,2,שמות_תואר,
1300,עסוק,עָסוּק,שמות תואר,Asuk,Busy (m),adj_asuk.wav,2,שמות_תואר,
1301,עסוקה,עֲסוּקָה,שמות תואר,Asuka,Busy (f),adj_asuka.wav,2,שמות_תואר,
1302,עסוקים,עֲסוּקִים,שמות תואר,Asukim,"Busy (m, pl)",adj_asukim.wav,2,שמות_תואר,
1303,עסוקות,עֲסוּקוֹת,שמות תואר,Asukot,"Busy (f, pl)",adj_asukot.wav,2,שמות_תואר,
1304,פנוי,פָּנוּי,שמות תואר,Panui,Free/Available (m),adj_panui.wav,2,שמות_תואר,
1305,פנויה,פְּנוּיָה,שמות תואר,Pnuya,Free/Available (f),adj_pnuya.wav,2,שמות_תואר,
1306,פנויים,פְּנוּיִים,שמות תואר,Pnuyim,"Free/Available (m, pl)",adj_pnuyim.wav,2,שמות_תואר,
1307,פנויות,פְּנוּיוֹת,שמות תואר,Pnuyot,"Free/Available (f, pl)",adj_pnuyot.wav,2,שמות_תואר,
1308,אפשרי,אֶפְשָׁרִי,שמות תואר,Efshari,Possible (m),adj_efshari.wav,2,שמות_תואר,
1309,אפשרית,אֶפְשָׁרִית,שמות תואר,Efsharit,Possible (f),adj_efsharit.wav,2,שמות_תואר,
1310,אפשריים,אֶפְשָׁרִיִּים,שמות תואר,Efshariyim,"Possible (m, pl)",adj_efshariyim.wav,2,שמות_תואר,
1311,אפשריות,אֶפְשָׁרִיּוֹת,שמות תואר,Efshariyot,"Possible (f, pl)",adj_efshariyot.wav,2,שמות_תואר,
1312,בלתי אפשרי,בִּלְתִּי אֶפְשָׁרִי,שמות תואר,Bilti Efshari,Impossible (m),adj_bilti_efshari.wav,2,שמות_תואר,
1313,בלתי אפשרית,בִּלְתִּי אֶפְשָׁרִית,שמות תואר,Bilti Efsharit,Impossible (f),adj_bilti_efsharit.wav,2,שמות_תואר,
1314,בלתי אפשריים,בִּלְתִּי אֶפְשָׁרִיִּים,שמות תואר,Bilti Efshariyim,"Impossible (m, pl)",adj_bilti_efshariyim.wav,2,שמות_תואר,
1315,בלתי אפשריות,בִּלְתִּי אֶפְשָׁרִיּוֹת,שמות תואר,Bilti Efshariyot,"Impossible (f, pl)",adj_bilti_efshariyot.wav,2,שמות_תואר,
1316,תפוז,תַּפּוּז,פירות,Tapuz,Orange,fruit_tapuz.wav,3,פירות,
1317,בננה,בָּנָנָה,פירות,Banana,Banana,fruit_banana.wav,3,פירות,
1318,תפוח,תַּפּוּחַ,פירות,Tapu'ach,Apple,fruit_tapuach.wav,3,פירות,
1319,אבטיח,אֲבַטִּיחַ,פירות,Avati'ach,Watermelon,fruit_avatiach.wav,3,פירות,
1320,ענבים,עֲנָבִים,פירות,Anavim,Grapes,fruit_anavim.wav,3,פירות,
1321,תות,תּוּת,פירות,Tut,Strawberry,fruit_tut.wav,3,פירות,
1322,לימון,לִימוֹן,פירות,Limon,Lemon,fruit_limon.wav,3,פירות,
1323,מלון,מֶלוֹן,פירות,Melon,Melon,fruit_melon.wav,3,פירות,
1324,אגס,אַגָּס,פירות,Agas,Pear,fruit_agas.wav,3,פירות,
1325,אפרסק,אֲפַרְסֵק,פירות,Afarsek,Peach,fruit_afarsek.wav,3,פירות,
1326,שזיף,שְׁזִיף,פירות,Shezif,Plum,fruit_shezif.wav,3,פירות,
1327,דבדבן,דֻּבְדְּבָן,פירות,Duvdevan,Cherry,fruit_duvdevan.wav,3,פירות,
1328,סלח,סְלַח,פעלים - ציווי,Slach,"Forgive (m, imperative)",verb_slach.wav,3,פעלים_-_ציווי,
1329,סלחי,סִלְחִי,פעלים - ציווי,Silchi,"Forgive (f, imperative)",verb_silchi.wav,3,פעלים_-_ציווי,
1330,סלחו,סִלְחוּ,פעלים - ציווי רבים,Silchu,"Forgive (pl, imperative)",verb_silchu.wav,3,פעלים_-_ציווי_רבים,
1331,חשב,חֲשֹׁב,פעלים - ציווי,Chashov,"Think (m, imperative)",verb_chashov.wav,3,פעלים_-_ציווי,
1332,חשבי,חִשְׁבִי,פעלים - ציווי,Chishvi,"Think (f, imperative)",verb_chishvi.wav,3,פעלים_-_ציווי,
1333,חשבו,חִשְׁבוּ,פעלים - ציווי רבים,Chishvu,"Think (pl, imperative)",verb_chishvu.wav,3,פעלים_-_ציווי_רבים,
1334,עזר,עֲזֹר,פעלים - ציווי,Azor,"Help (m, imperative)",verb_azor.wav,3,פעלים_-_ציווי,
1335,עזרי,עִזְרִי,פעלים - ציווי,Izri,"Help (f, imperative)",verb_izri.wav,3,פעלים_-_ציווי,
1336,עזרו,עִזְרוּ,פעלים - ציווי רבים,Izru,"Help (pl, imperative)",verb_izru.wav,3,פעלים_-_ציווי_רבים,
1337,סגר,סְגֹר,פעלים - ציווי,Sgor,"Close (m, imperative)",verb_sgor.wav,3,פעלים_-_ציווי,
